x,y,label
0.6254978588193354,0.5854142711283286,0
0.23143643235764544,0.7432630824278149,1
0.9706250232204993,0.2570134541039143,2
0.2044577981814717,0.6796196423434511,1
0.6790656712563893,0.8646344354777213,2
0.049129420943626156,0.6321839488731797,1
0.6762607047500193,0.025496528832166798,0
0.517630847691609,0.7703720340171833,0
0.887049684878022,0.7165586728755385,2
0.6286066483768387,0.09075083521612615,0
0.9254728752401007,0.5080978066421401,2
0.97361164390737,0.49962163113163993,2
0.714971087865869,0.9193415034852493,2
0.5561612276218506,0.41073174902240095,0
0.232536310053989,0.24568865463691203,0
0.9399228287845194,0.5341634403993056,2
0.9875476872168809,0.18683615755818261,2
0.4906555473116122,0.877116019532114,0
0.8612106898148595,0.7104694418972698,2
0.11046510098121542,0.5734756759444194,1
0.39653736233250814,0.03625271064462199,0
0.2751449010017205,0.4187408113285136,0
0.8016455270551415,0.6742454262168728,2
0.6224708663432337,0.518839411610392,0
0.44997592231878636,0.3390775017834149,0
0.40745514473842004,0.7148653993684775,0
0.38259584714284944,0.4697288918029735,0
0.06889230382932887,0.911149753029466,1
0.5094707186837366,0.047943929006619035,0
0.10881841087926292,0.527086203219163,1
0.09501815650912826,0.9083372959430481,1
0.623463147969133,0.4761319519382471,0
0.77259667514175,0.9648531293743638,2
0.8991597650473421,0.6913676559822791,2
0.4516732682504666,0.3243163320859366,0
0.3233823462368782,0.28553891778429674,0
0.5484761453137136,0.31987953543973735,0
0.2263968483287201,0.7942541304100058,1
0.3546458572381548,0.5850046399009311,0
0.270717535291339,0.3517085807543414,0
0.26158430808236344,0.8950505212309139,1
0.823477354232544,0.1429053660627413,0
0.9510100788340429,0.9227215237857663,2
0.4350011441542826,0.35113326125501054,0
0.6345821660734999,0.4099366493281503,0
0.335255892816696,0.5506543019518231,0
0.19677600320111888,0.7262426903795317,1
0.11163281301415617,0.09677632127364011,0
0.41059622892112246,0.6577479313487644,0
0.088706717866472,0.9905123722350857,1
0.31849386450694595,0.03525118675734318,0
0.24447095699587185,0.739273196951086,1
0.21294490094452856,0.9172998424992103,1
0.6782183399374972,0.3866383963250425,0
0.24348451613726263,0.22171302857543884,0
0.9223230348798185,0.6206760728011558,2
0.7424288791723698,0.3034400957657237,0
0.7919312837636188,0.8265177419476525,2
0.3243843004801199,0.08630175039258092,0
0.4110068657469794,0.44523219825495486,0
0.5116744769148499,0.11216059321189265,0
0.6287350100416541,0.8739157898032254,2
0.36524636095794494,0.1650697039476292,0
0.4489862513408177,0.45597295767378754,0
0.7084505578587968,0.00943968943912954,0
0.0021091268749677816,0.8271144801009607,1
0.23320605860753207,0.8132385217105349,1
0.7573987562221977,0.08348255493691947,0
0.1482174940442127,0.8510600464795011,1
0.8633334572857689,0.4373281021616785,2
0.40897746008374214,0.35812638721395396,0
0.8918399651387928,0.0895219658383618,0
0.783581837364279,0.8935905524308173,2
0.24834137689979052,0.03683424167452132,0
0.8174370791692032,0.8998545867951372,2
0.6842852527819243,0.24382379110785157,0
0.8111173696263531,0.2117552648361335,0
0.05128145872627521,0.7761262973396894,1
0.9370879878384626,0.8842785943959115,2
0.929585050586973,0.02895430931426446,0
0.60060991645185,0.43784187552707754,0
0.31953589401021754,0.09667825891295789,0
0.8024241470967647,0.2878009129548825,0
0.07528957778840117,0.28384326939247584,1
0.629625714995832,0.27519383751533066,0
0.03993665715597383,0.8829186201373248,1
0.8610517943381509,0.9894388555698054,2
0.20202699800897084,0.8381850051572265,1
0.689023896842373,0.1164385992734035,0
0.6276765803687548,0.9135860596733878,2
0.25928922693779344,0.2577500591661679,0
0.179135001196136,0.6917775778668165,1
0.7139607875239637,0.8358899056094381,2
0.20159819307082405,0.5546222322927042,1
0.492136074705279,0.8737478713313293,0
0.4344736521405933,0.05422353687380521,0
0.5324957400817363,0.07146932782285209,0
0.3673783950570316,0.005167170677243149,0
0.8950624199500872,0.059162709032809846,0
0.5844912980179482,0.3881208964485875,0
0.650515731554706,0.2590304225418879,0
0.5358693246216059,0.3187327846481357,0
0.46321994095466534,0.17625073881484543,0
0.8782927134079636,0.7548460781084456,2
0.1437961259570123,0.4445619778136626,1
0.22627019163092355,0.982657917395768,1
0.5464447343957184,0.11814213981628607,0
0.03281459340585913,0.738113044912485,1
0.13722598404154085,0.8717358065798879,1
0.8019403095695202,0.5612323459063151,2
0.50911682043826,0.11576685006843268,0
0.7503253700751665,0.9351035984296979,2
0.7343994498634453,0.851020211764084,2
0.37980584789427385,0.18348899661409146,0
0.8615567677390881,0.6781813527708448,2
0.5984708958104993,0.1433707549630423,0
0.21286928132129646,0.19954980418172696,0
0.13615537168115566,0.741925212115609,1
0.6531649868389587,0.9372203160712993,2
0.43061984157512245,0.06938832630293323,0
0.9620345606275453,0.9220720064805887,2
0.23817210796578547,0.6561920758769195,1
0.2752075357820736,0.4037023207466893,0
0.2137286870430144,0.8602026429732107,1
0.22119934802598018,0.9563344279330942,1
0.9953058392444839,0.21694425802877926,2
0.7673627790950461,0.06645831043940864,0
0.20868812285370897,0.8265735242165723,1
0.6342451882523299,0.4602639903295662,0
0.8556627706217169,0.023108144207356962,0
0.6021562996328564,0.9269896952145643,2
0.27285186685243945,0.4372046657899491,0
0.9861424276751481,0.8468642450261464,2
0.9503296708320615,0.23750221864953147,2
0.819018748327867,0.9729998658586202,2
0.12702174265913935,0.520357375270545,1
0.8476884642683316,0.5786874690111042,2
0.7391806266874715,0.6614138976207588,2
0.8035712074824019,0.7945110229716945,2
0.3526002541183698,0.2638334708378064,0
0.5951207999135535,0.2693610486705704,0
0.6756198153707372,0.9120244707760121,2
0.505400220163557,0.8345070219589663,0
0.6104752065031261,0.38833935666610153,0
0.13875676357872357,0.06799636708923895,0
0.6519153434051009,0.10696157704435072,0
0.23905424262135622,0.8093340017177237,1
0.5778821880303681,0.4223871571822049,0
0.3570606707035776,0.1709448096210956,0
0.6010882089584136,0.20679622814354337,0
0.7614624483477197,0.3094163165594098,0
0.30076825398572204,0.35175503986855583,0
0.8457258825713275,0.037745098416369194,0
0.7362914173837513,0.8004275430120483,2
0.2867835026131419,0.2405331632806803,0
0.2578044406509489,0.21563496912717062,0
0.5327532818824173,0.30688028076059026,0
0.9636602192705178,0.6948498370917224,2
0.9924651653869154,0.3943094763301612,2
0.5127224227568723,0.3895433905424769,0
0.8836763783917359,0.7485153539441026,2
0.6804785483913565,0.04394314614500339,0
0.3517239850702003,0.2148636954105556,0
0.6721434211590491,0.44868219115942576,0
0.1317562948571075,0.9037329891724343,1
0.8564041593994649,0.6643203568168949,2
0.557305617364946,0.9953092250242527,2
0.9986199016037044,0.7703655966360891,2
0.47669905561355497,0.47094524282673567,0
0.17801570039660597,0.5307425163671806,1
0.34650228411619344,0.36056276427161404,0
0.274993978235904,0.9594825436426224,1
0.79079755919714,0.3022232906133031,0
0.08754973933124555,0.9564198419551515,1
0.08438668718234543,0.3203996090571075,1
0.8314221998699753,0.07868172072332646,0
0.7522147058455482,0.31893446896571764,0
0.550732288526762,0.7445640355973738,0
0.8064136688058805,0.6258237071626835,2
0.4390988834977053,0.401193338114497,0
0.17485320124840587,0.21934705181634973,0
0.7050262607930714,0.0684144649046361,0
0.7946375346402411,0.003960355359274748,0
0.043405823450102354,0.9916736744062713,1
0.5647356158785445,0.3423234643721691,0
0.6074974207919789,0.612883027958757,0
0.8740561917022344,0.14483482529193448,0
0.1385989786367252,0.10921233015913989,0
0.24027253062384724,0.10435956349970876,0
0.6136820757741028,0.4899148402838782,0
0.8350161810129532,0.7122540725411616,2
0.389239282885982,0.19308169025955246,0
0.1431919583559751,0.9276140237882822,1
0.00600111913947432,0.7664481996809888,1
0.764336785040812,0.18615367739088684,0
0.36288277749198206,0.19515791418250206,0
0.27690576478792817,0.3869428932102871,0
0.16025059475805592,0.8941723619518832,1
0.6963607564978703,0.41864181698679015,0
0.41965708743846364,0.4004122920922738,0
0.02656613948560982,0.2737149841663703,1
0.5531966515106728,0.09704199527921475,0
0.7396791558721064,0.8782231620063088,2
0.3031667867344532,0.8508059391829395,1
0.8304808891954913,0.03035364354681258,0
0.3829948917242496,0.09440695332896087,0
0.7388987018043428,0.08605202330384054,0
0.5806313626000507,0.20935930705322092,0
0.4992495051099223,0.8014085658821652,0
0.1916488013581109,0.7448272414157779,1
0.06479742448548742,0.439089335638877,1
0.49723993839979597,0.8469008856473866,0
0.8503518841744201,0.011392677909132565,0
0.2613859821080172,0.641778102358192,1
0.825220895283986,0.938263336811627,2
0.794983712627371,0.5784961057469219,2
0.12598186112441068,0.5659192381508065,1
0.040211737707629314,0.44116138038297037,1
0.25264692304609826,0.3022284354984248,0
0.15716382582770716,0.18555948967202507,0
0.2931892089818283,0.08941873390082145,0
0.166794175368139,0.9521350453688401,1
0.5340928624010647,0.22038699964703012,0
0.9634467493987411,0.5611677279753937,2
0.7038408254163082,0.8588792825728713,2
0.013480929354820037,0.24177795865945217,1
0.8873818493256879,0.7210082123004292,2
0.26875301693765086,0.7699496746318507,1
0.8809455469357751,0.5638662056388775,2
0.03908985181142577,0.7906120855165889,1
0.3536945453416984,0.3553192127454119,0
0.4863807603178426,0.6519566238838393,0
0.33260667106322994,0.5422962720293343,0
0.866329896109468,0.7438516819590288,2
0.9168587644055468,0.31201285981919125,2
0.5935779180210976,0.9309614496722931,2
0.22933487389252605,0.14454320635242468,0
0.8728146906015718,0.9338813599805161,2
0.5537647456752273,0.3240277316080793,0
0.6629282528403175,0.34545553186425837,0
0.46395058878750406,0.5613305663469422,0
0.7403454873096007,0.04787218281929728,0
0.7637003259050112,0.6306562520623544,2
0.30593055148473036,0.8494261913343935,1
0.9491442147232981,0.5382461909740387,2
0.14680239411877827,0.8313785558215834,1
0.6758694816174313,0.7643729872172197,2
0.5601030201340712,0.39647489432601746,0
0.20172755175079105,0.6977974715738647,1
0.656450641675611,0.34689438456721444,0
0.48710951263777647,0.3824861525054296,0
0.4286534558785944,0.16776034957053287,0
0.5867759905881303,0.27760734081788374,0
0.9956828804945346,0.18533644089980394,2
0.7535617304698723,0.9399667851720802,2
0.04262692251534406,0.23751866353508777,1
0.6363555858412923,0.21121862858207685,0
0.22699117648786626,0.34720739591147787,0
0.8853669762835124,0.6815397070767518,2
0.9446022202346808,0.46123138487249604,2
0.43290698016763307,0.3081249148645613,0
0.11835564091601192,0.03231303681002207,0
0.9403456187060554,0.9500866555671369,2
0.09361878535169399,0.5084076428810569,1
0.8472751623157392,0.9529225477775454,2
0.953605105935536,0.8240955714777239,2
0.6308273863440662,0.2554486965799311,0
0.2783221301431861,0.05225995037349074,0
0.25881637905218235,0.01298945856649314,0
0.7626187649663296,0.9547262748559272,2
0.10465155654539582,0.43643199532125754,1
0.6530529289620083,0.5454128158844709,0
0.20025295015602973,0.875491916684226,1
0.6623372296030376,0.7830669608226833,2
0.5545633112945343,0.5401372542752265,0
0.9571540796670062,0.931312798330404,2
0.7426094990608593,0.9644240693534168,2
0.8999416146258319,0.7779040492262184,2
0.278541227020738,0.9500098887289233,1
0.28685177182142874,0.7455569190184176,1
0.7324254528836238,0.9350886467785717,2
0.939038455073483,0.670644972425521,2
0.4024175659527448,0.9650495555830813,1
0.9749331640031444,0.9672341733338993,2
0.44212831097021177,0.33711559732020935,0
0.12004280145693025,0.7829907926831375,1
0.27047992584376523,0.18580141952261087,0
0.5189231534922616,0.7223258908672999,0
0.07166097506427849,0.7130774773204561,1
0.36539500167237116,0.8797352217123721,1
0.9458610379812528,0.6994055819777374,2
0.15459705974223048,0.09791687230576196,0
0.44800698818099194,0.15674962902173573,0
0.4727872166513949,0.7016591437881834,0
0.5833059995423828,0.6790634327129043,0
0.4006608162083496,0.04411537379756858,0
0.3358320114299337,0.9638690113005545,1
0.6936511723440724,0.2515571493658536,0
0.23219208495896282,0.09044351217595659,0
0.19343810320446175,0.6561981379549462,1
0.5195934995813802,0.25535562366732223,0
0.6961486100365483,0.4777425748926062,0
0.4042827784308226,0.18064253816961917,0
0.029504300261351313,0.989013823152757,1
0.9284869896126727,0.4918209011708594,2
0.9698073130165243,0.3380994707577406,2
0.6214649662850134,0.1721502549799464,0
0.4853134490326062,0.6551665031226194,0
0.45979167174146174,0.6228677780941957,0
0.2582466040812271,0.7417250103140574,1
0.6196085419179467,0.06671894714446713,0
0.6547642675360851,0.12047011162941923,0
0.47840043962748735,0.6830589700701163,0
0.11192560458836187,0.34984063550031574,1
0.5332197698417611,0.2642809787453697,0
0.1833163584275872,0.06488952488009159,0
0.4830148685833452,0.448257601006147,0
0.1212201557570578,0.9252588484750776,1
0.9413336473441133,0.6530367051788406,2
0.8935871799031354,0.7785543510886865,2
0.7818375470706689,0.7171261388574112,2
0.46701772985221546,0.321261704421407,0
0.9721344244670986,0.5648354450233801,2
0.9164573118496746,0.860714001987653,2
0.7924828472149924,0.9506452978417294,2
0.02452359733835585,0.5134479779618627,1
0.49267553253008645,0.5039652637898251,0
0.6469761571365166,0.00862550309617549,0
0.20196141987812266,0.08178518968418358,0
0.4463506047317646,0.12124345004942705,0
0.8220538712179514,0.15458538631535135,0
0.1854897208001549,0.23782065743644953,0
0.33539499077941237,0.8156552749982656,1
0.802063646081248,0.5415678271892214,2
0.31402446654634175,0.4194722886120571,0
0.5787910529743358,0.6119705059007611,0
0.9178082515601647,0.0033925952696644,0
0.8662188481641061,0.9802542586748368,2
0.1415056634269547,0.7389680035838988,1
0.6308973530841234,0.9848107646169065,2
0.6039823418258331,0.3860785791587501,0
0.7654959823399563,0.5698017052530724,2
0.9441534400965247,0.36795025260668024,2
0.8131773136557461,0.037498506360530315,0
0.006657533709590879,0.20931222752340772,1
0.5392449591356454,0.7623829232590754,0
0.5478530528264355,0.6825330863343383,0
0.3178070124362308,0.5077634441850393,0
0.31390892582088215,0.2572684182714241,0
0.2356361212027409,0.07143978914013704,0
0.9299736850756918,0.9658210352766246,2
0.6837710362366846,0.7352410128830033,2
0.5944658528227923,0.6481635195368525,0
0.4201537030031829,0.5538031646316596,0
0.7547543457671193,0.6107390928497886,2
0.003084154804060102,0.1424903967403025,1
0.09721720220371755,0.48141437776619456,1
0.46581692759853455,0.410266841560303,0
0.7131298002846764,0.45072443022569086,0
0.8841023975401916,0.3652407707280916,2
0.5700601617379564,0.45006798097296685,0
0.38169607014520457,0.6376203486174371,0
0.6567572738180049,0.2309781809991216,0
0.94939137718303,0.9750268234990874,2
0.01370889735227776,0.7832643397296868,1
0.4221125976893346,0.3868427847129443,0
0.4915327196146583,0.5752800527646718,0
0.42992269356088986,0.6595257203722115,0
0.3432153027549333,0.9413870729830989,1
0.3860796877614199,0.34325123247371825,0
0.9041697552886847,0.8992678407643668,2
0.1474091366922783,0.6768754571966497,1
0.7053486077951892,0.1638321427556918,0
0.017099550692325827,0.9356252594670256,1
0.392716486921317,0.07048923584335487,0
0.7092582174314583,0.23962600612791873,0
0.8509222527322379,0.5634199186662214,2
0.49366852543881845,0.4114458276007905,0
0.8374583288354392,0.13210519451810043,0
0.7606084043985202,0.24295125930408124,0
0.06264020676733895,0.6253541467048925,1
0.5558984391236339,0.18746888593601085,0
0.29706684701659125,0.07952474065047588,0
0.32408790354277106,0.0698426822853555,0
0.3074195441478633,0.7907264156754835,1
0.96510799326743,0.6149484462663699,2
0.16170460026758326,0.07295880778132358,0
0.9160346976610904,0.7553699589583873,2
0.7802361623191838,0.05940167374129002,0
0.1162404899341074,0.6960701105552882,1
0.8215214911255085,0.7753060825862462,2
0.5472846650523271,0.5094660039788688,0
0.6091398708180291,0.19332794015723365,0
0.5297338160850211,0.0898704356045672,0
0.43876861116694366,0.3392571447180174,0
0.5947082506014733,0.42647663741582376,0
0.11502485187329259,0.5166702808417026,1
0.24344247998868163,0.9634964156828278,1
0.19561399871159602,0.6511955274725316,1
0.4276486695292844,0.02376297234397129,0
0.9853704467393734,0.7282006600311742,2
0.9140795653578948,0.5955115375098194,2
0.7088319660056331,0.17783523758807473,0
0.9278841638290637,0.593470815140371,2
0.6899448924407323,0.2571985169226081,0
0.6072926079165849,0.04638408149468254,0
0.665322363076385,0.05161712056103773,0
0.37616984203305726,0.42403860070328725,0
0.0038338228823023845,0.6263470586610225,1
0.39332158005050544,0.3123254969407423,0
0.12224006621374994,0.6295578662443498,1
0.8328467318498883,0.05899210613669248,0
0.6407448776441192,0.25388381021817574,0
0.5274628186878756,0.1326883220281907,0
0.8002661237894696,0.7021927102902538,2
0.04155869487773267,0.8156373665470984,1
0.3359598980657694,0.5256593289202575,0
0.0902352561430233,0.3109526106752849,1
0.2785828607909203,0.6844137498632542,1
0.3214233658202281,0.1039325861737348,0
0.1852369446663139,0.5119618089463303,1
0.08048402309176683,0.277759898752569,1
0.7650976939238231,0.21803893946785846,0
0.9471116631346476,0.9071424237162489,2
0.4400670037854556,0.4937031828855766,0
0.4183212495137294,0.9452241072848072,1
0.5288613198652812,0.7934315727363161,0
0.06769425427019027,0.7624802001615258,1
0.4930744803984781,0.030098722282185686,0
0.3138962152859993,0.9631719026346576,1
0.020389706908117256,0.5610679787953172,1
0.968105898435836,0.6974875403975811,2
0.2518312317562087,0.958506862383509,1
0.30877901356566195,0.11300269502672222,0
0.05318518188259558,0.8818492148254705,1
0.293051083294222,0.2956583991364625,0
0.3752959423485581,0.580989842508319,0
0.8366687764042379,0.04440935754438302,0
0.48207918643110037,0.771587773349605,0
0.742703883726622,0.8713533586695087,2
0.5580973197924314,0.3345988513458277,0
0.23710823119559843,0.32817559757196524,0
0.10732997216494322,0.994251715259966,1
0.31684416004257887,0.12704202909156237,0
0.4456738994936027,0.5923101562024353,0
0.9293550463070759,0.6304029025262414,2
0.036817114628918235,0.28436630608889635,1
0.9386326239126933,0.2610276851089248,2
0.18942613998789848,0.9194058839821717,1
0.6118560139655955,0.18351669888890632,0
0.651247642168667,0.17688218528358857,0
0.5095222839913325,0.645582887489643,0
0.3546607174234818,0.8859195662528703,1
0.00020176861885745634,0.455954103278967,1
