x,y
0.5416042277812119,0.4799152548820249
0.5137967253936864,0.6285313418967632
0.4791669907632519,0.6495911839030653
0.6720370220970937,0.4040964379295322
0.3958227884361515,0.6588452624261568
0.5787426768538191,0.6941884431469565
0.6058904881765098,0.5303936494898217
0.40765334095460204,0.44070720087977705
0.42722756534718975,0.6185064737597324
0.516001237408541,0.4585304151965233
0.5913356730889696,0.2654490681933089
0.4862318964328004,0.4635469791701871
0.4114364122202755,0.4044955392669422
0.4101348255428155,0.4946470773471433
0.4679994292151898,0.4128731663431996
0.5819559278781021,0.6872032915276961
0.6793080502468297,0.383563122256296
0.3893705447497143,0.5734057037038085
0.4960638325871664,0.3290899150196019
0.6781048209663016,0.33292748108390435
0.3496903121642816,0.4329933992146022
0.28538727428959565,0.4440619770393733
0.4802810307277785,0.7465574165966149
0.2758683060347048,0.42493086482223386
0.7165964637807317,0.4961768132521903
0.6275690079206528,0.5523467224319585
0.30863520005670103,0.6065060017631401
0.5184350739403722,0.6255933181594546
0.3252727704249059,0.518663878690165
0.5364211032665399,0.3192852795617066
0.6360506427122014,0.45217716419990295
0.6550836751096591,0.6737695414449972
0.38104928699760293,0.3442848645161163
0.6977418201849414,0.5002854794895334
0.2938797400150777,0.5660318782525734
0.3950573073741327,0.30776141086320624
0.5875283142332661,0.5029850439760691
0.4757724357876234,0.6571162960275716
0.5765913115106007,0.6073630568836432
0.43120782286536896,0.4536048393809892
0.4271374008377422,0.7324222423451453
0.509538178207134,0.6931777163283148
0.5181698331845648,0.5111409992566154
0.4486455856243236,0.6811903182476917
0.682341733951336,0.4307841549302113
0.5309666065607501,0.2985289265625874
0.600897799997153,0.6635429624194095
0.4678016931847232,0.3947836158292342
0.5915644139504792,0.3850652622739119
0.387755003704134,0.6797111393353542
0.36782453531478027,0.4372164861268705
0.4363903770106939,0.4112832888808655
0.626036706904056,0.4330240031551585
0.4776430480397612,0.7174738752013909
0.5054771793503865,0.5395424282031024
0.5221943178984508,0.7031808147941978
0.4717768997272872,0.6064647504959523
0.5050531711150169,0.6694099945514911
0.650228341055716,0.5706997864367978
0.3096170370177286,0.526590983167117
0.6249509070898287,0.4476101984289372
0.5053620701269804,0.6750690635122293
0.6235230129146608,0.6421753304125937
0.5106216733301224,0.41911915802469024
0.29111887670561115,0.3624646302450098
0.34135204212954423,0.4836897378719605
0.6162899699681502,0.462639257152011
0.7068606124650494,0.4613077209930418
0.518605160378907,0.3725264730344003
0.6819633448943572,0.573433213976195
0.5663578499358706,0.4913539056774137
0.7086202064025585,0.4184478167704669
0.5249692372285568,0.485610262030015
0.6615332034083491,0.5495324580384817
0.4656752386964891,0.5669969664558905
0.6411788036353628,0.4686061791825734
0.4354437851788592,0.6211545627513583
0.3581252743826723,0.4777912813178678
0.44937310198209257,0.4881941150533161
0.3639928749322817,0.6032079773689988
0.4120218915505539,0.3893285016733924
0.5890047243886416,0.726746495955555
0.4313267952812512,0.5750655042335979
0.4927077492482129,0.38147483787457936
0.5809203379333364,0.2792013359230749
0.6149777466040518,0.4894293635413928
0.4908517743150437,0.3637882120895225
0.41264041587823297,0.412251773145724
0.3253529896251357,0.3504070739523616
0.6974678628306086,0.4939221539103153
0.4967336591637833,0.7059962656241111
0.3685019338280463,0.5382408243577209
0.3778348723181266,0.3347006288648464
0.4921170422534834,0.2633016877556674
0.4011301023485411,0.3249963592946038
0.6886960489176914,0.6418252133877184
0.4414953380977135,0.2739239915645413
0.4445836072658413,0.40254557139333424
0.6467627630109937,0.689444722536442
0.4952182987993457,0.5429004259715249
0.6197171351587627,0.6938126277047257
0.2973495363920637,0.4830824841454788
0.6209889659198802,0.4966194364575569
0.5684222384796382,0.32004613720261177
0.4808419794380561,0.38070850868584616
0.5132405090658441,0.4690018473807536
0.6977312894835461,0.3977219691813656
0.4627571598677284,0.5465254622670109
0.7311613067298663,0.4743363852377767
0.4507442079334246,0.3090559075428177
0.4614853335162101,0.4535471689326338
0.6435018480838316,0.6463838992670885
0.3300975326325553,0.61429800117587
0.6028701592288027,0.6008484200713187
0.4347701798526803,0.5575627367303729
0.6932948946988342,0.5654534594730938
0.5247572213790491,0.2640120721594397
0.5002917903066961,0.5418692345518223
0.6522206886764839,0.6617862064183648
0.2902584810634696,0.35073348437709656
0.5071687450460225,0.5064850209229907
0.2917686387906876,0.5758692207316308
0.3755203166446687,0.6898760992517088
0.6173535815217863,0.5281875766332944
0.631710072257924,0.5795536341679328
0.40893966208118576,0.4983293218748703
0.6812524582312698,0.31644405636050704
0.4407453623940024,0.5196531804037615
0.3728422055789072,0.4718757302380132
0.41194253633769695,0.4918369529267401
0.743425497014074,0.4361692215993948
0.4942279047060185,0.6133456159749187
0.5935990874065795,0.4101603862043184
0.5729702930852463,0.7283945064971881
0.6591024621232009,0.6408554187767201
0.609492664166897,0.6063615320484372
0.488066976163781,0.5180426495602906
0.5725696758131162,0.4762827013233272
0.4355175323467955,0.5279784453659533
0.6539212330228087,0.4633506255413503
0.5068255999089359,0.5010647442959388
0.4947431869026147,0.5597150804477188
0.4974167815731843,0.4061488502057468
0.5233871269725687,0.341093611151546
0.4645999280061882,0.5291033620154328
0.5944024530455814,0.6057524678883506
0.5677375256034707,0.3454778041423724
0.6120606266203569,0.3484377583462397
0.2772890169905881,0.4820314458225951
0.33919818777823585,0.6508366786305482
0.4141825061570949,0.5820433717684208
0.4673199848826886,0.5739998128755699
0.4389742175236527,0.3914113958297784
0.4165562579890373,0.5855165706078677
0.4163655211429044,0.35800944275982216
0.4472267728778566,0.3239469279293801
0.5529486594119973,0.6117575097364949
0.3860771082109893,0.5584592017837059
0.746576954842598,0.4852447791533015
0.6787683190354972,0.544416694963726
0.4417443374743319,0.5304243162428341
0.7041355812071616,0.4290783512674145
0.6025872583526563,0.6519178863077449
0.4515006741729511,0.5494168152052004
0.34406769499995704,0.3145227399541207
0.6571664530758328,0.3395494139819467
0.5391133985130727,0.4030198290550403
0.5785911585761276,0.2756801334945491
0.7517526656172895,0.4980941672696096
0.6116232439393944,0.3547144242675572
0.4439410542232737,0.5891244340193036
0.5364752663717447,0.4694347928377997
0.6375590914200824,0.5847092832713302
0.3226811190810415,0.4665876821665088
0.7093289532125356,0.636966691161416
0.4167067454845416,0.4097929804666168
0.4022684370969648,0.44601176413907095
0.6312411617947771,0.4566212746833328
0.5138729896078243,0.2950723073786853
0.5630681951826686,0.6915233346477797
0.3540846764255108,0.4841694760329867
0.5264648654399303,0.4443834265792434
0.5457131844740668,0.5895896361495174
0.3455796836575118,0.45122726633926896
0.6507143465614921,0.6364952374468101
0.7425328608722306,0.5347125144436418
0.6823273195034794,0.6352458367411182
0.5081344429412513,0.5635050450437091
0.5221079576856864,0.3878197650146965
0.22251831991489016,0.7883298714240449
0.14596680282946534,0.7632310055814474
0.2374994421972377,0.7655984146207966
0.1980285850674685,0.7098982570929543
0.2616646827795952,0.6704418747075763
0.203041695250713,0.7347975140559748
0.3064904159455227,0.6902919556360958
0.2842777643038236,0.738365511007765
0.20530967314622395,0.7428170097694976
0.20771837372789004,0.7507873026800568
0.2387985947189256,0.7543122358021094
0.21801957755241635,0.7186034168830753
0.2152446109914176,0.7711917048187262
0.2039350838715879,0.7803596247355663
0.26075720217685444,0.7185739990284521
0.293135146073639,0.714649474646771
0.20399614466425392,0.8184813524802571
0.28035680692780035,0.7161289758113678
0.222447943661752,0.6727625517281877
0.1879572805347128,0.7862968000937579
0.28729744918040523,0.7945900385438784
0.2712753218265971,0.752179949875212
0.2526023200457377,0.7375688203243906
0.2092131026735191,0.7543484627335988
0.27527637261962035,0.7853181287824482
0.20290811368806627,0.7051821711673277
0.23755908729032654,0.8251065576211906
0.19643659936725835,0.7305112040483317
0.2514615416001959,0.7983455398050048
0.2292728118427541,0.7370013770311333
0.29832254625051435,0.7609297935421809
0.20296773383981564,0.7984580104619133
0.2439869026916029,0.8032512717246497
0.2823454381870513,0.6507218459719635
0.2605538337028592,0.7235272860746765
0.2687578250941205,0.7243688939663058
0.3063809655392061,0.7899582016439562
0.2647043769781657,0.7615201266645316
0.18298967448118106,0.7278944895737949
0.2170246393794728,0.7368279607345486
0.18182398704466007,0.7740302445527997
0.3065593255916551,0.7337959330515907
0.23527779023288595,0.7380422083283124
0.31000902581983353,0.7885794583567364
0.21034555806799415,0.6874932243575869
0.25411247060277425,0.7656493948354395
0.27814902664247004,0.7271079377554931
0.2660829558373051,0.7915967608107661
0.30032996652105604,0.7234573857809834
0.18152151643851627,0.7095338322497738
0.2512776247287444,0.7438694999329588
0.30986265676342345,0.7775360767316855
0.23074597881615916,0.6824100891725686
0.2156988083991916,0.7620046924524896
0.18351795509367025,0.7981412970500236
0.20625837001259212,0.7691560734137575
0.2947503737253423,0.7486847327436937
0.32811448779324703,0.8104480471833705
0.20823934338398498,0.7387634028043626
0.2305587457673007,0.6949130653293023
0.2443987050363428,0.765492637542115
0.2866910854803799,0.7614094808432198
0.3014838543031903,0.7034441483006492
0.25282448358490983,0.7755234070996266
0.3220857054082107,0.7600928123854157
0.2557890614036615,0.7494393001600981
0.17195783502929168,0.7368635502701839
0.18802792946329955,0.7244508057995779
0.1693845891719489,0.7154201808129301
0.18960171748102256,0.6820443275786829
0.2540901461651084,0.7916198603119513
0.2575684992783643,0.7434440050549689
0.2171101941035468,0.7293907077000309
0.22862637173035066,0.7667573619367998
0.2525481701171577,0.7898072848574761
0.30738378186990223,0.7015168146141113
0.2819275324554639,0.7689053884387266
0.26948071444154426,0.8373758527603316
0.258821822279201,0.725529628631154
0.24213541161565805,0.820011553112265
0.2629165269874901,0.7036678040195118
0.2546884435649481,0.7614163539866831
0.2374501506963457,0.7267085856031248
0.3040010147972316,0.8009067304298891
0.2579580823160971,0.7189356681450992
0.2663458716267545,0.7520018097620143
0.2986434311642774,0.7002088979934473
0.2592484700407562,0.7763635575221557
0.2059935913399389,0.7400399815310459
0.2178829081972778,0.7403140181632161
0.3179576779430139,0.7497932127105291
0.21382856749133544,0.7943446931222934
0.2557675632363441,0.6941396365659991
0.2522237138681524,0.7943940006827237
0.30021772312881323,0.7430899790452721
0.1970866600117869,0.7954764320973517
0.3187624677632505,0.7669449786264386
0.2202104218437173,0.8428793976571253
0.35648189808486724,0.782707269261588
0.1809722095110372,0.7812986916049908
0.8377997370239522,0.7538358880610266
0.7294538573365863,0.779583670283009
0.6806521891032632,0.7177689348083449
0.7638809829937171,0.6572282090651652
0.7808853187516883,0.6592734947925624
0.8311746997903773,0.7262206255047086
0.7432778218094691,0.6841029232826228
0.6806883213462379,0.7475368639764006
0.8506187347587049,0.7990803699876275
0.7569000845699596,0.7952538516155098
0.7630899449816186,0.6852925401504006
0.7087331262670795,0.7655352223855434
0.7031486691547949,0.799646589897552
0.6956869262957491,0.7590079149145048
0.7702201593075692,0.749528422333163
0.7023711448714501,0.7689249857718555
0.7534022960618623,0.7993679677299006
0.6892903823233598,0.7348762966442893
0.7651082962482073,0.6747331730235104
0.7052152644415275,0.6768256571756351
0.7116156172064612,0.8174867359631751
0.7113519692867732,0.7425940366695418
0.7064273764082712,0.7960264143806072
0.7940793434401193,0.7073379545190814
0.8237151064798245,0.6794732313853846
0.7984657574489835,0.7001463509025435
0.7665757626244889,0.7566684229513448
0.7258691046078412,0.6646061045396762
0.7541304825238758,0.7238597313052797
0.7448782161551408,0.7394726189785576
0.7872023861255228,0.8173254155580306
0.7830924890472047,0.7316558161430998
0.7651971076541776,0.7692942812179941
0.7520106617132443,0.6876440874592499
0.7961459853569384,0.8393688643424051
0.650947500402311,0.7827968494187825
0.8012060759032598,0.7125634511545311
0.8061954950809548,0.7249522038232329
0.7275372076425105,0.6983388762514319
0.7728812723027745,0.7447321392738567
0.7802524132257377,0.7241470373979612
0.7699065301953223,0.7932185854129203
0.8123957636975742,0.7068171361169507
0.7304046011555516,0.7203249916761053
0.7056224589841433,0.774470827074884
0.7539382268261435,0.6953746090340507
0.7361881327956482,0.8203875876829062
0.7114013438444344,0.7294177739107931
0.7283903862822285,0.7400950365943004
0.8199224586670886,0.6624864411844861
0.6932931734763774,0.7483720380641234
0.7887163846530041,0.6553373804573515
0.7587346545400881,0.7143840276080937
0.7436451075785734,0.7411071987518391
0.8399763413838327,0.7397512128037355
0.7195566103116555,0.7577349717565741
0.7387065607645802,0.7134573512536048
0.7585718200102338,0.7415011443924274
0.7260165987413801,0.7199155338102927
0.761046704494208,0.7666157837279917
0.7446390882313307,0.7705456687619933
0.8042376941620254,0.7934272658399564
0.843634259355262,0.723509085172378
0.7615764451888559,0.7735103681098081
0.7447471630813102,0.812900186453634
0.6987566772312789,0.6992834559156688
0.836569858595413,0.7395273438740726
0.7055384167486035,0.8032623540731494
0.7405658451005331,0.7220012904983931
0.7568136057549706,0.7515402362252771
0.6756601639542467,0.7586515066960814
0.7097150863684301,0.7124438097520422
0.6677338469080351,0.6982389157975166
0.669730607148233,0.6950262325053415
0.6852754907203354,0.7810821546243205
0.7673394640297962,0.772005715794815
0.8116671981458425,0.7963891674181127
0.7353954902397984,0.7630575124298286
0.7304928242746523,0.7284849570246381
0.7353576141540591,0.8135219075858261
0.829462601011989,0.7767929457052348
0.7476746137476434,0.7198597924007893
0.6927327403170797,0.6700023743441031
0.7522365172463774,0.6604606209567222
0.7623263915645111,0.8024849472990617
0.6685866005871447,0.7817694635640924
0.7701084808001643,0.7051847879729983
0.7862989275963652,0.690065279670785
0.6830469136648829,0.7640382166803481
0.6446792306915289,0.7639770872738367
0.7431589593477718,0.7725141972075193
0.7286601284351713,0.6666850344927256
0.7067359174595279,0.7877465869835184
0.7394233664811464,0.7860259050967145
0.7494666141654721,0.7328131832071315
0.8248418521018915,0.7134157163726719
0.8239586646098369,0.7675190168773441
0.8155149407204317,0.7135170163641819
0.7856914234307533,0.6819138433217659
0.708266829777928,0.7612342280212532
0.290949977617754,0.8557666871174766
0.7500676018742642,0.8970276607498591
0.0405549277447862,0.5072400792452862
0.8351619113805846,0.13894038814840035
0.17474033164278335,0.3636861115238198
0.15150612475114178,0.8765856628207388
0.8603082847506063,0.6338333996208041
0.8620825903226392,0.5918053842487218
0.9160298083819268,0.523390593285425
0.42732547274373656,0.8337665738193867
